loan_status,repaid_percentage,loan_type_FSL,agreement_signing_date_timestamp,interest_rate,loan_type_NON POOL,loan_type_POOL LOAN,loan_type_SCP USD,loan_type_SNGL CRNCY,first_repayment_date_timestamp,original_principal_amount,last_loan_status
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,0.9493540565892664,0.15414698987075362,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,0.8695541793881632,0.20746094485722838,0
8,0.3965464331245263,0,0.4156152270434571,0.9827943834601495,1,0,0,0,-0.2717346303936551,-0.45896349247370644,0
5,-1.0323706338523533,1,0.7685179133953729,-1.0391852171979732,0,0,0,0,0.8827466119173661,-0.5442658204520661,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,1.0017652966916981,1.4336819095461484,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,-1.5287440168175046,-0.37422629241820343,0
8,1.2217688381774758,0,0.4154263856035875,0.9827943834601495,1,0,0,0,-0.35684015980759015,-0.5655914024466561,0
2,-1.0323706338523533,1,0.7730291255700362,-1.0391852171979732,0,0,0,0,1.0933953443673587,1.0071702696543503,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,0.9067654428808608,0.4740307197896023,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,1.0420595743080685,0.41154676454545386,0
7,-1.0323706338523533,1,0.660878292669686,-1.0391852171979732,0,0,0,0,0.18577032595876242,-0.47495767896964886,0
6,-1.0323706338523533,1,0.6846723140932589,-1.0391852171979732,0,0,0,0,-0.3889608650960846,2.073449369383846,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,-0.3010591135699815,0.793914449708451,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,0.08281199382867756,1.1137981796272998,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,0.7757731916262195,-0.43230651498046907,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,0.9591049849804165,-0.1657367400480951,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,0.9569540448941334,1.0071702696543503,0
6,-1.0323706338523533,1,0.6772025860273048,-1.0391852171979732,0,0,0,0,0.8128410591131651,1.540309819519098,0
5,-1.0323706338523533,1,0.6961286947786829,-1.0391852171979732,0,0,0,0,-0.729526378757577,-0.43230651498046907,0
2,-1.0323706338523533,1,0.6971358491246542,-1.0391852171979732,0,0,0,0,0.8108335150326342,-0.49095186546559133,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,-0.3250779445334762,-0.059108830075145544,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,0.8433844083383852,-0.059108830075145544,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,-1.463283740191622,0.3567400188193578,0
8,1.2034920316475042,0,0.4141464602889156,0.9827943834601495,1,0,0,0,-0.3284477506686531,-0.49361756321491507,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,0.9297805018040901,1.540309819519098,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,0.9591049849804165,-0.1390797625548577,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,0.8827466119173661,0.12876019069809147,0
5,-1.0323706338523533,1,0.788325282199476,-1.0391852171979732,0,0,0,0,0.9961728524673621,1.2737400445867242,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,1.079055743792138,-0.43230651498046907,0
4,-1.0323706338523533,0,0.7591178061663071,0.05846085173072198,0,0,0,0,-8.181887862536277,-0.5922483799398934,0
8,-1.0323706338523533,0,0.5637298630478672,1.1070017017862912,0,1,0,0,0.2400457141359729,-0.5922483799398934,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,0.994093610383955,-0.3789925599939943,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,0.7910448662388296,0.49109118538527424,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,0.7518260586656009,-0.33634139600481444,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,0.9175918413151525,-0.059108830075145544,0
8,1.2217688381774758,0,0.41102008533996287,0.9827943834601495,1,0,0,0,-0.29790440144343294,-0.4642948879723539,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,1.0245652616062992,0.05711559179536949,0
2,-1.0323706338523533,1,0.7998026452671076,-1.0391852171979732,0,0,0,0,1.1947763204341693,3.406298244045716,0
7,-1.0323706338523533,0,0.5466921686951854,1.0030141794667309,0,1,0,0,0.18010618373155024,-0.4696262834710014,0
6,-0.902596687186371,0,0.5683040223691537,1.2687600698389412,0,1,0,0,0.2498683405299991,-0.11242278506162033,0
5,-1.0323706338523533,1,0.6879875304820813,-1.0391852171979732,0,0,0,0,0.7845920459799802,-0.5122774474601812,0
5,-1.0323706338523533,1,0.6855325917637761,-1.0391852171979732,0,0,0,0,-0.9384543591385432,0.10083303488427882,0
5,-1.0323706338523533,1,0.69476483993518,-1.0391852171979732,0,0,0,0,0.6732450475133913,-0.23504488153051234,0
5,-1.0323706338523533,1,0.69365277367817,-1.0391852171979732,0,0,0,0,0.8020146606788735,-0.059108830075145544,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,0.8250297196021027,-0.4696262834710014,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,1.0572595509178024,0.20746094485722838,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,0.8717768174773223,0.04751907989780403,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,0.9307842738443556,2.073449369383846,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,0.86740323930188,-0.48562046996694386,0
7,-1.0323706338523533,0,0.4652175785825456,1.343862169291957,1,0,0,0,-0.14389709126556224,-0.5922483799398934,0
8,-1.0323706338523533,0,0.5745148075026436,1.1070017017862912,0,1,0,0,0.2716645334043346,-0.5922483799398934,0
5,-1.0323706338523533,1,0.6910929230488262,-1.0391852171979732,0,0,0,0,0.9852747560301943,-0.39871872333898994,0
5,-1.0323706338523533,1,0.692855443154276,-1.0391852171979732,0,0,0,0,0.7016374566523284,0.4740307197896023,0
2,-1.0323706338523533,1,0.7156003454674621,-1.0391852171979732,0,0,0,0,0.7713996134507772,-0.11242278506162033,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,0.8304070698178105,-0.12308557605891528,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,1.0181124413474498,2.073449369383846,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,1.0245652616062992,-0.3789925599939943,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,1.066078405271563,0.7406004947219763,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,1.061704827096121,-0.30648558121238856,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,1.1926253803478861,-0.5495972159507135,0
4,-1.0323706338523533,0,0.5873140606493628,-1.0391852171979732,0,0,0,0,0.22147593139106206,-0.1923937175413325,0
7,-1.0323706338523533,0,0.42247646602538685,1.4160757264583186,1,0,0,0,-0.7179113022916482,-0.5522629137000373,0
8,-1.0323706338523533,0,0.5544136853476324,1.1070017017862912,0,1,0,0,0.20527218274106263,-0.5602600069480085,0
5,-1.0323706338523533,1,0.6765311497966572,-1.0391852171979732,0,0,0,0,-0.5993945035374488,-0.5001751796782514,0
5,-1.0323706338523533,1,0.6767199912365268,-1.0391852171979732,0,0,0,0,-0.5200965123564782,-0.3875227927918302,0
5,-1.0323706338523533,1,0.683077653045471,-1.0391852171979732,0,0,0,0,0.7442260703607338,-0.3256786050075195,0
5,-1.0323706338523533,1,0.6846513317110512,-1.0391852171979732,0,0,0,0,0.39627566240300277,1.806879594451472,0
6,-1.0323706338523533,1,0.6924567778923291,-1.0391852171979732,0,0,0,0,0.056140336758766986,-0.2723646500210447,0
5,-1.0323706338523533,1,0.7111310980572143,-1.0391852171979732,0,0,0,0,0.8359995140421466,-0.059108830075145544,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,0.9155842972346215,-0.554928611449361,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,0.880523973828207,-0.35233558250075686,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,0.8685504073478977,-0.48562046996694386,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,0.9721540215038673,-0.2723646500210447,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,1.0005464306428045,-0.35233558250075686,0
8,-1.0323706338523533,0,0.5676325861385062,1.1070017017862912,0,1,0,0,0.24542306435168068,-0.5922483799398934,0
8,-1.0323706338523533,0,0.5795086144680849,1.1070017017862912,0,1,0,0,0.28607583198243147,-0.5922483799398934,0
7,-1.0323706338523533,0,0.3736924273924001,0.9827943834601495,1,0,0,0,-0.42323251047086213,-0.5661245419965207,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,0.753976998751884,1.327053999573199,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,0.8651806012127208,-0.45896349247370644,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,0.8914220702653747,0.2319853641510068,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,0.8838937799633838,2.073449369383846,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,0.9896483342056367,0.10083303488427882,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,1.1969989585233285,0.23411792235046577,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,1.0333124179571838,-0.059108830075145544,0
8,-1.0323706338523533,0,0.5658700660330563,1.1070017017862912,0,1,0,0,0.23889854608995523,-0.5922483799398934,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,0.7670260352753349,0.10083303488427882,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,-1.5068761259402932,1.2737400445867242,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,0.839010830162943,-0.059108830075145544,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,0.8477579865138276,-0.43230651498046907,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,0.8533504307381636,2.6065889192485936,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,0.8499806246029868,-0.11242278506162033,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,0.9721540215038673,-0.5735884956946272,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,0.9896483342056367,3.406298244045716,0
2,-1.0323706338523533,1,0.796592340789324,-1.0391852171979732,0,0,0,0,0.9930898383436896,-0.43230651498046907,0
1,-1.0323706338523533,0,-1.8575109641358423,0.05846085173072198,0,0,0,0,-8.181887862536277,1.0071702696543503,0
7,-1.0323706338523533,0,0.4642943537654052,1.343862169291957,1,0,0,0,-0.13851974104985448,-0.5922483799398934,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,0.7386336261363978,0.20746094485722838,0
5,-1.0323706338523533,1,0.7423738651645335,-1.0391852171979732,0,0,0,0,-1.3977517655628633,3.67286801897809,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,0.924188057579754,0.5273446747760772,0
7,-1.0323706338523533,0,0.579655491143539,-1.0391852171979732,0,0,0,0,0.2772569776286707,-0.5033740169774399,0
7,-1.0323706338523533,0,0.6106674520465731,-1.0391852171979732,0,0,0,0,0.27833244767181226,0.7406004947219763,0
5,-1.0323706338523533,1,0.6774543746137976,-1.0391852171979732,0,0,0,0,0.7604298190107334,-0.576254193443951,0
6,-1.0323706338523533,1,0.6809584324424895,-1.0391852171979732,0,0,0,0,0.6057055288041016,0.4740307197896023,0
5,-1.0323706338523533,1,0.6817137982019681,-1.0391852171979732,0,0,0,0,0.23897024409283135,-0.4163123284845266,0
5,-1.0323706338523533,1,0.6906942577868792,-1.0391852171979732,0,0,0,0,-1.3051896438498134,0.9005423596814006,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,0.8827466119173661,-0.41417977028506764,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,0.9285616357551963,2.073449369383846,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,0.9765275996793097,2.073449369383846,0
5,-1.0323706338523533,1,0.6914076587819422,-1.0391852171979732,0,0,0,0,-1.09676354948898,-0.4808222140181611,0
5,-1.0323706338523533,1,0.6972617434179006,-1.0391852171979732,0,0,0,0,0.9417540682843994,-0.059108830075145544,0
8,1.1982573946787636,0,0.4084182699462036,0.9827943834601495,1,0,0,0,-0.2956817633542737,-0.3416727915034619,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,0.7648033971861756,6.380150653191279,0
6,0.490119904202603,0,0.4866196084344366,1.2687600698389412,0,1,0,0,-1.307627375947601,-0.5224070989076114,0
7,-1.0323706338523533,0,-1.8575109641358423,-1.0391852171979732,0,1,0,0,-0.022942560413575362,-0.45896349247370644,0
7,-1.0323706338523533,0,-1.8575109641358423,-1.0391852171979732,0,1,0,0,0.10575535474903072,-0.4003181419885842,0
7,-1.0323706338523533,0,0.5459787677001223,1.011679806326694,0,1,0,0,0.15164207658973708,-0.1923937175413325,0
8,-1.0323706338523533,0,0.5820894474796364,1.1070017017862912,0,1,0,0,0.2870796040226969,-0.5922483799398934,0
8,-1.0323706338523533,0,0.5834952670875547,1.1070017017862912,0,1,0,0,0.3056493867676078,-0.5922483799398934,0
8,-1.0323706338523533,0,0.5873140606493628,1.0954475326396733,0,1,0,0,-0.48560977297307234,-0.5922483799398934,0
5,-1.0323706338523533,0,0.6640676147652619,-0.787882038259035,0,0,0,1,0.055136564718501535,-0.059108830075145544,0
6,-1.0292373799862318,1,0.64591785415557,-1.0391852171979732,0,0,0,0,0.4965811684266718,-0.5122774474601812,0
5,-1.0323706338523533,1,0.6571644110189166,-1.0391852171979732,0,0,0,0,-0.7300282647777098,-0.33634139600481444,0
5,-1.0323706338523533,1,0.6779159870223679,-1.0391852171979732,0,0,0,0,-0.07542549851888325,-0.4262820380669974,0
5,-1.0323706338523533,1,0.6836022126006643,-1.0391852171979732,0,0,0,0,-0.41563252216599517,1.540309819519098,0
1,-1.0323706338523533,1,-1.8575109641358423,0.05846085173072198,0,0,0,0,0.7888939261525465,0.7406004947219763,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,0.8717768174773223,0.3407458323234154,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,0.8957956484408169,-0.2723646500210447,0
8,1.2144687591943184,0,0.41209018683255744,0.9827943834601495,1,0,0,0,-0.2442742952921074,-0.554928611449361,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,0.8717768174773223,-0.059108830075145544,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,1.05288597274236,0.7406004947219763,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,1.009365284996565,0.7406004947219763,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,0.9525087687158149,0.7406004947219763,0
8,1.2217688381774758,0,0.4115866096595718,0.9827943834601495,1,0,0,0,-0.17573100454255228,-0.5474646577512546,0
2,-1.0323706338523533,1,0.7769318486606751,-1.0391852171979732,0,0,0,0,0.9537276347647087,2.073449369383846,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,0.9874973941193536,2.073449369383846,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,1.2100479950467793,1.540309819519098,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,1.009365284996565,-0.14147889052924909,0
8,-1.0323706338523533,0,0.5757108032884846,1.0954475326396733,0,1,0,0,0.2672909552288923,-0.5922483799398934,0
5,-1.0323706338523533,0,0.6645711919382475,-0.7618851576791449,0,0,0,1,-1.2017294256995958,0.36740280981665274,0
6,-0.8443754018850655,1,0.6540590184521717,-1.0391852171979732,0,0,0,0,-0.18103665675538394,-0.5122774474601812,0
6,-1.0323706338523533,1,0.6810213795891128,-1.0391852171979732,0,0,0,0,0.9351578520197978,1.5456572092042415,0
5,-1.0323706338523533,1,0.6928344607720683,-1.0391852171979732,0,0,0,0,-0.3889608650960846,-0.3656320828743837,0
2,-1.0323706338523533,1,0.6981639858528333,-1.0391852171979732,0,0,0,0,-0.23158374878303703,-0.3256786050075195,0
2,-1.0323706338523533,1,0.6996747173717903,-1.0391852171979732,0,0,0,0,-0.30765532983458305,3.139728469113342,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,0.7648033971861756,-0.3256786050075195,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,0.9046145027945777,1.2204260896002492,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,0.8020146606788735,-0.3256786050075195,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,0.8695541793881632,1.1404551571205372,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,0.8499806246029868,0.6872865397355015,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,0.8651806012127208,-0.2723646500210447,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,0.9831238159439112,-0.2990216275142821,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,1.0376859961326261,0.6380404395144947,0
5,-1.0323706338523533,1,0.7998026452671076,-1.0391852171979732,0,0,0,0,1.1947763204341693,3.406298244045716,0
8,-1.0323706338523533,0,0.5863488710678069,1.1070017017862912,0,1,0,0,-0.48223996683789544,-0.5922483799398934,0
6,-1.0323706338523533,1,0.6842526664491042,-1.0391852171979732,0,0,0,0,-0.2849987609257343,0.11522780273062701,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,-0.5195946263363455,-0.5655914024466561,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,0.8695541793881632,-0.35233558250075686,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,0.9036107307543123,-0.3256786050075195,0
8,0.7019907952153035,0,0.26189829498958145,0.11623169746381125,1,0,0,0,-0.8805940708175275,-0.5831850075921927,0
5,-1.0323706338523533,1,0.6793218066302862,-1.0391852171979732,0,0,0,0,0.18677409799902786,0.20746094485722838,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,0.7342600479609555,0.4740307197896023,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,-1.5592873660427249,0.20746094485722838,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,0.8991654545759938,1.4070249320529111,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,0.8565768408675883,1.540309819519098,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,0.8957956484408169,1.6469377294920475,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,0.9001692266162593,1.540309819519098,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,1.0594821890069617,1.2737400445867242,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,0.9743049615901505,-0.4120472120856086,0
1,-1.0323706338523533,1,-1.8575109641358423,-1.0391852171979732,0,0,0,0,1.0455010784461214,-0.40564953748723165,0
